28,0.285714286,7.892857143,21.57142857,313,1,31,140,3264,23,914,1104,775,39,91,394,60,1,6,20,63,0.4,1,9,700,0,1,21.4,1479,29,40,814,1
66,0.268656716,5.059701493,18.1641791,203,10,135,9,2586,180,1595,283,329,25,202,25,203,11,142,12,22.4,0.2,1,65.4,660,4,1,21.4,666,106,90,83,1
24,0.333333333,8.833333333,18.625,32,5,11,6,370,16,131,65,16,5,6,4,41,5,15,8,45,0,1,10,200,160,1,15.2,438,62,216,962,1
25,0.32,4.12,18.96,38,1,14,7,293,8,145,40,35,3,17,6,37,2,20,4,25,0,2,66,0,10,1,43,59,68,100,1403,0
5,0.4,14.2,19.2,89,4,51,6,669,33,335,141,108,4,53,11,71,3,34,10,31,0,2,52,0,10,1,21.4,44,68,216,460,0
3,0.333333333,15.66666667,15.66666667,4,1,2,2,22,1,6,6,4,1,2,1,4,0,1,0,57,0.4,1,3,300,20,1,14.2,283,66,216,145,1
34,0.257142857,11.74285714,14.65714286,52,1,31,4,387,7,236,25,26,2,18,2,21,0,15,2,30,0,2,19,200,0,1,23.8,397,73,216,1196,1
79,0.291139241,8.53164557,21.01265823,24,2,9,8,202,8,78,52,49,3,12,16,9,1,4,4,49,1,2,7,800,0,1,35.6,106,66,110,68,1
43,0.295454545,8.772727273,15,55,3,14,20,488,25,134,180,82,6,16,32,54,5,11,18,44,1,2,54,100,0,0,3,126,68,40,1118,1
31,0.258064516,9.258064516,14.80645161,25,0,20,0,335,9,185,27,52,3,33,3,140,9,79,20,33,0.2,2,31,800,330,1,22.8,387,68,100,150,0
91,0.27173913,3.25,20.04347826,66,1,20,21,508,17,214,86,48,1,16,10,81,2,27,17,28.8,0,1,35.6,520,46,0,21.4,639,106,90,782,1
92,0.282608696,2.923913043,22.39130435,229,19,114,55,5078,332,2053,1265,192,13,54,63,175,19,90,33,39,0.4,2,74,800,440,1,12,236,73,216,454,1
48,0.291666667,4.958333333,20.47916667,18,1,11,1,524,17,327,41,52,2,33,6,496,22,310,41,24,0,2,72,400,10,1,7,459,106,90,1402,0
88,0.272727273,9.659090909,17.68181818,8,0,3,2,862,40,401,177,22,0,10,4,9,0,2,3,67,0,2,30,300,0,1,7,418,68,216,1389,1
89,0.288888889,5.233333333,22.08888889,163,5,48,61,12662,408,5140,3155,291,10,53,124,115,4,21,52,52,1,1,14,100,0,0,27.4,663,29,100,1126,1
4,0.5,16.75,16.75,1,0,0,0,3,1,1,1,2,1,1,1,2,1,1,1,48,0,2,6,100,0,1,13.4,227,23,216,1913,1
92,0.279569892,10.55913978,21.98924731,161,5,96,13,3215,122,1845,464,225,10,138,16,69,4,45,8,20,0,2,50,0,0,1,43,333,73,62,2036,0
46,0.239130435,7.630434783,17.45652174,86,5,49,10,1883,126,942,332,123,14,73,23,110,12,65,18,32,0,1,3,0,30,1,7,199,29,62,33,1
21,0.285714286,5.857142857,13.04761905,13,0,10,0,202,1,142,4,31,0,28,0,16,0,14,0,25,0.8,2,4,600,10,0,20.2,295,88,90,1892,0
92,0.279569892,2.204301075,22.2688172,46,1,29,9,16398,652,8384,2756,202,10,93,44,204,4,71,53,42,0,2,40,300,0,1,43,393,73,28,722,1
56,0.267857143,5.321428571,19.66071429,62,0,47,5,3190,100,1890,347,137,2,98,10,122,2,80,15,24,0,2,63,400,50,1,14,99,68,62,2272,0
53,0.301886792,5.566037736,17.64150943,29.4,1.2,12.2,4,26,1,10,6,12,0,7,1,13,0,7,2,26,0,1,11,800,110,1,20.2,569,68,216,2041,0
70,0.3,10.75714286,19.97142857,155,4,100,12,6895,241,3326,1368,147,3,84,21,59,1,38,7,82,0,1,76,900,10,1,28.6,606,68,216,2188,0
42,0.285714286,7.619047619,22.21428571,215,7,36,93,2732,144,637,1055,221,8,34,95,93,5,14,50,66,1,2,28,400,0,1,22,75,68,216,962,1
92,0.279569892,1.139784946,21.92473118,20,1,14,1,1672,28,989,93,15,1,11,0,11,0,7,0,18,0,2,58,300,10,1,7,676,99,90,782,0
92,0.279569892,2.279569892,21.90322581,17,0,12,4,1155,32,578,168,81,2,44,10,295,5,163,21,31,0,1,71,600,0,0,16.8,304,73,100,1055,0
76,0.263157895,1.276315789,22.25,140,5,76,21,6033,304,3509,864,283,13,163,33,172,5,112,14,19,0,2,66,500,0,0,7,294,68,100,1508,0
91,0.27173913,6.315217391,20.89130435,13,0,5,2,935,11,531,54,25,0,10,2,24,0,11,0,31,0,1,38,0,0,1,43,606,68,40,185,0
85,0.279069767,0.720930233,22.75581395,105,7,67,12,13579,603,8159,1485,325,12,208,24,119,2,65,15,40,0,2,73,200,0,1,28.6,2049,26,90,782,0
78,0.278481013,6.113924051,20.55696203,16,0,11,1,747,19,465,62,49,1,38,1,60,3,42,3,26,0,1,53,300,80,0,28.6,748,106,90,592,0
84,0.282352941,7.047058824,19.98823529,66,2,32,13,3136,129,1753,455,207,9,113,32,60,2,30,16,20,0,2,29,700,0,1,35.8,613,68,216,1046,1
90,0.274725275,8.505494505,21.30769231,51,4,24,18,1134,52,440,293,112,4,27,37,52,1,11,17,53,1,2,27,300,20,1,7,603,66,100,1896,1
25,0.32,1.68,20.08,189,7,101,32,1070,48,505,230,134,9,54,34,189,10,86,50,45,1,1,68,100,0,1,35.8,761,73,100,233,1
80,0.325,8.1625,21.2,162,10,48,72,6597,281,2456,1835,291,17,70,106,247,11,71,102,59,0,2,37,100,0,1,7,582,73,216,659,1
28,0.285714286,5.178571429,21.28571429,13,1,5,4,3446,180,1522,768,110,6,50,20,63,6,33,9,31,0.2,2,23,300,10,1,14.4,57,29,62,2036,1
84.6,0.281028148,3.957862749,21.35866147,45,1,26,1,1522,61,821,250,122,6,50,31,80,3,51,8,47,0,1,40,100,0,1,7,355,23,100,1761,0
48,0.291666667,15.14583333,17.27083333,52,2,21,8,219,8,90,41,27,0,13,5,5,0,0,1,34,1,2,13,600,0,0,28.6,412,74,216,85,1
4,0,14.25,15.5,10,1,2,6,34,2,8,14,14,1,2,7,18,2,3,11,49,0,1,9,300,0,1,28.4,27,74,216,291,1
91,0.282608696,3.032608696,19.42391304,188,3,129,8,2887,50,1782,171,197,3,123,9,61,1,43,3,32,0,1,76,0,0,0,35.8,538,106,90,782,0
80,0.320987654,11.14814815,20.2345679,18,1,11,3,471,14,178,110,49,1,13,7,22,1,6,4,29,0,2,32,800,0,1,21.4,253,23,100,1481,1
7,0.285714286,7.142857143,15.57142857,4,0,2,0,83,2,55,7,19,1,8,2,14,1,7,1,31,0.6,1,12,200,70,0,15.6,19,26,90,237,1
12,0.333333333,15.83333333,18.41666667,20,2,4,10,290,5,118,75,21,1,4,8,17,0,3,3,62,1,2,28,200,90,1,50,38,106,90,1467,1
56,0.285714286,1.821428571,22.03571429,175,2,114,12,1330,24,799,96,196,7,123,18,206,1,136,15,32,0,1,64,700,360,1,28.6,93,106,90,782,0
57,0.263157895,6.49122807,18.12280702,95,1,55,6,1517,14,925,82,115,2,74,8,112,1,72,4,30,0.2,2,76,700,60,1,36,104,68,216,962,0
82,0.277108434,6.891566265,19.3373494,34,0,19,1,809,14,521,31,100,2,66,3,172,7,99,8,28,0,2,61,200,0,1,21.4,519,68,216,1985,0
79,0.25,5.025,15.8625,4,0,1,0,750,13,521,23,16,0,8,0,11,0,7,0,18,0,2,4,500,630,1,43,335,26,90,1610,0
23,0.304347826,11.91304348,17.47826087,5,0,2,1,195,5,106,29,31,0,15,3,117,0,64,17,24,0,2,58,900,90,0,43,724,106,90,782,0
49,0.285714286,3.714285714,21.57142857,156,7,78,16,3532,233,1689,665,182,13,97,21,180,18,110,20,69,0,1,56,900,0,1,34.6,345,30,90,2135,1
15,0.266666667,8.533333333,21.06666667,144,2,63,30,2340,61,1078,498,242,10,82,74,121,7,26,50,33,0.4,2,12,100,0,1,24.2,177,29,62,1793,1
12,0.416666667,2.75,22.75,91,3,55,6,813,24,477,85,69,3,41,7,46,2,29,3,33,0,1,41,100,0,1,28.6,648,26,90,237,0
79,0.2875,0.7125,22.375,80,2,52,3,3517,80,1947,396,334,6,205,21,328,12,153,59,32,0,1,51,100,140,0,21,198,106,90,592,0
42,0.30952381,2.595238095,22.23809524,71,0,35,5,2832,42,1599,216,68,0,27,11,211,1,93,36,20,0,1,58,400,10,1,21.4,670,106,90,83,0
89,0.277777778,6.488888889,19.43333333,133,0,90,3,1763,26,1026,182,184,0,132,6,141,1,91,10,30,0,2,7,900,30,1,7,609,29,216,1704,0
92,0.279569892,1.634408602,22.55913978,39,0,25,3,3263,76,2007,292,95,1,56,11,88,2,58,15,20,0,2,38,800,0,1,43,580,58,90,782,0
89,0.288888889,4.388888889,21.18888889,212,12,107,42,10242,451,4693,2368,316,16,123,70,109,6,44,23,61,0,1,25,100,0,1,7,211,23,62,242,0
88,0.280898876,3.415730337,21.68539326,73,2,42,4,1672,18,957,111,315,4,171,31,206,3,107,20,28,0,2,80,500,10,1,43,609,68,110,2142,0
92,0.279569892,4.021505376,21.87096774,145,2,70,24,3569,142,1706,726,237,8,96,45,103,4,49,19,52,0,1,73,600,10,1,12,601,68,62,343,1
27,0.333333333,9.814814815,18.2962963,233,11,118,43,577,27,282,102,237,11,118,44,25,3,10,6,25,0,1,16,100,130,1,28.6,611,29,216,985,0
86,0.290697674,1.23255814,22.23255814,162,3,93,19,3709,115,2000,603,170,3,75,42,134,3,65,26,26,0,1,76,600,50,1,7,119,68,216,1778,0
63,0.317460317,12.98412698,19.33333333,14,0,4,5,913,22,326,208,42,1,5,11,15,0,1,3,52,1,2,13,100,0,1,28.6,563,29,100,1813,1
73,0.301369863,2.547945205,21.76712329,94,8,29,31,1798,81,602,521,212,15,50,75,215,16,61,85,53,0,1,14,0,0,1,12,219,29,216,1804,1
92,0.279569892,2.430107527,22.13978495,41,0,25,4,7078,231,4268,735,118,4,67,21,482,12,336,47,46,0,2,60,300,10,1,36.8,1423,68,40,315,1
91,0.282608696,6.097826087,21.7826087,37,0,14,8,1246,38,489,193,51,0,18,10,24,0,13,5,24,0,1,11,800,10,1,7,131,62,216,454,0
33,0.333333333,11.51515152,14.81818182,77,4,40,10,1644,82,814,313,58,6,33,9,74,4,26,21,32,1,2,48,400,0,1,12,602,68,216,202,1
90,0.274725275,3.318681319,20.73626374,94,6,47,21,1764,82,828,350,72,3,34,14,58,1,21,14,45,0,1,46,100,20,1,7,398,30,62,1179,1
29,0.448275862,12.5862069,16.55172414,44,3,15,15,885,28,434,144,52,4,17,14,21,0,8,4,52,0,2,16,200,10,1,32.6,395,73,100,1633,1
92,0.279569892,4.311827957,21.27956989,8,0,3,0,2312,119,1059,405,46,6,13,8,26,2,6,7,36.8,0,2,62.4,300,8,1,28.6,641,68,62,791,1
74,0.266666667,11.92,20.04,44,0,21,9,1157,32,743,98,45,1,19,4,78,1,47,11,27,0,1,37.6,380,2,1,21.4,630,68,62,1371,0
39,0.307692308,1.102564103,22.79487179,66,4,45,7,2387,138,1445,294,115,2,87,10,154,6,83,22,19,0,2,60,100,290,1,7,71,68,216,502,0
39,0.333333333,13.05128205,17.84615385,329,16,23,66,76,5,16,20,178,9,13,45,19,3,3,7,43,1,2,13,500,110,1,7,99,29,216,2150,1
89,0.288888889,0.488888889,22.38888889,408,1,234,11,2806,30,1681,164,428,0,258,10,474,5,264,31,33,0,2,41,400,20,0,21.4,186,106,90,1610,1
23,0.208333333,5.375,19.41666667,48,2,13,16,3173,140,1040,811,126,7,26,49,28,0,7,7,37,0,1,49,200,0,1,22.4,232,64,216,2005,1
23,0.217391304,14.95652174,16.95652174,20,2,7,7,242,25,92,72,15,2,4,5,12,1,4,5,41,0,2,31,700,0,1,27.2,55,73,100,1801,1
79,0.3,2.0875,22.25,103,1,56,11,5714,139,3299,753,237,3,140,21,225,9,103,42,21,0,2,62,0,10,1,7,316,58,90,702,0
75,0.263157895,8.671052632,20.76315789,551,22,239,139,8224,316,3008,2510,736,39,195,294,285,19,78,116,39,1,2,67,100,0,1,7,239,68,62,864,0
86,0.275862069,1.32183908,22.29885057,210,19,68,36,5024,546,2266,1085,436,66,184,95,75,14,29,17,64,0,1,30,300,10,1,23.4,813,66,62,2036,1
49,0.224489796,8.612244898,16.87755102,17,1,12,3,780,15,448,96,32,1,21,2,49,0,23,9,20,0,2,21,100,30,1,20.8,443,73,62,2061,0
91,0.27173913,1.630434783,20.06521739,2,0,0,0,231,0,105,29,10,0,2,1,20,0,11,1,34,1,1,43,900,70,1,50,360,68,216,1171,1
67,0.279411765,4.235294118,20.05882353,74,4,38,12,9241,544,5120,1379,374,35,151,96,184,10,85,36,38,1,1,28,300,0,0,43,336,106,90,1892,0
22,0.173913043,6.47826087,14,8,0,6,0,293,3,190,7,16,0,10,0,11,0,6,0,38,0,2,9,100,10,1,13.4,273,26,90,2135,0
16,0.125,8.4375,15.9375,1,0,1,0,13,1,12,0,5,0,4,0,11,0,7,0,25,0,1,1,900,10,1,29.6,195,73,62,342,0
92,0.279569892,2.946236559,22.58064516,4,0,2,1,350,6,168,20,23,0,11,1,26,1,15,1,38,0,1,45,600,0,0,43,282,30,90,2279,0
38,0.184210526,5.605263158,11.10526316,16,0,6,3,201,6,123,12,26,2,14,5,18,1,11,1,52,0.2,2,10,800,10,1,7,172,106,90,782,1
58,0.275862069,6.293103448,22.34482759,239,23,122,42,5553,377,2423,1264,199,16,92,38,309,25,153,55,41,0.4,2,46,600,0,1,15.2,90,106,90,702,1
89,0.288888889,5.766666667,22.24444444,12,0,9,0,2455,63,1469,229,55,1,36,3,67,1,49,4,20,0,2,59,600,0,0,28.6,403,106,90,1610,1
57,0.315789474,11.10526316,17.43859649,52,3,17,12,138,9,38,31,44,2,5,18,34,1,3,15,59,1,2,9,500,0,0,12,243,23,62,2036,1
80,0.2625,1.3625,22.45,130,3,82,6,2689,44,1596,189,272,4,158,19,140,5,82,6,31,0,1,103,600,10,1,7,565,68,216,1942,0
65,0.307692308,5.507692308,20.69230769,41,0,28,2,3381,72,2021,263,83,0,49,6,63,0,31,5,25,0,2,66,900,50,1,21.6,515,68,216,1831,0
33.4,0.282287563,7.203336738,19.43278917,9,0,4,1,197,14,84,53,20,3,5,2,12,1,3,0,34,0.2,1,16,700,0,1,28.6,38,23,216,526,1
87,0.298850575,6.264367816,20.4137931,65,1,39,6,3897,118,2245,500,161,9,95,22,158,3,83,21,68,0,2,69,300,0,1,29.6,418,68,62,2036,1
32,0.3125,4.53125,20.53125,17,1,8,4,664,34,228,149,15,3,4,5,29,2,9,7,69,0,1,24,900,0,1,7,68,68,62,931,1
56,0.357142857,8.928571429,19,862,17,582,66,5593,182,3196,814,340,13,213,43,253,5,153,36,46,0,1,66,800,0,1,28.6,189,68,110,2276,1
38,0.342105263,8.973684211,19.97368421,297,12,89,117,4579,214,1464,1419,275,13,65,109,121,5,30,51,47.2,0.4,2,57.2,400,0,0,23.2,666,23,100,1879,1
89,0.288888889,6.766666667,21.2,7,0,4,1,1493,44,867,179,98,4,55,18,94,5,51,19,25,0,2,69,600,10,0,7,290,68,62,2126,0
89,0.288888889,0.833333333,22.51111111,185,2,114,1,5239,77,3317,176,287,1,182,1,383,7,223,15,47,0,2,79,800,40,1,27,615,68,216,198,1
7,0.571428571,11.71428571,13.28571429,8,0,0,1,29,2,7,9,8,1,1,3,2,0,0,0,48,0.2,1,22,500,0,0,22.2,45,106,90,772,1
85,0.282352941,4.435294118,20.82352941,683,66,190,247,6946,603,2387,2190,1694,225,455,669,129,11,37,49,35,0.4,2,56,380,0,1,15.6,634,68,216,711,1
74,0.226666667,13,19.2,105,7,65,12,925,30,473,134,46,3,23,9,80,4,44,15,28,0,1,27,200,10,0,43,578,29,216,962,0
89,0.266666667,5.277777778,20.45555556,164,4,67,52,2291,105,1126,376,93,6,34,25,56,5,24,13,30.2,0,2,60.4,380,80,1,28.6,817,68,62,2036,1
10,0.2,13.7,17.2,37,2,23,2,315,15,140,70,10,1,6,0,17,4,9,3,31,0,2,22,100,0,1,6.2,136,68,216,1151,1
38.8,0.273840739,8.999124756,16.42100406,13,2,7,3,413,18,202,94,26,2,7,8,12,1,5,4,39,0.6,1,26,100,0,1,9.4,16,73,62,1016,1
92,0.279569892,3.150537634,21.23655914,89,0,46,1,1660,15,933,92,51,0,26,0,23,0,11,0,30,0.4,1,73,100,280,0,32.2,259,68,62,2212,0
90,0.285714286,0.945054945,22.36263736,213,6,131,17,2553,49,1564,157,317,7,188,29,470,16,263,58,29,0,2,119,600,10,0,43,731,106,90,237,0
15,0.266666667,5.266666667,21.26666667,155,3,58,42,1847,89,697,578,220,4,60,79,95,0,37,34,76,0.2,2,66,700,0,1,25.4,47,68,216,97,1
92,0.279569892,1.655913978,22.7311828,137,4,76,4,8369,150,5091,553,394,6,237,20,515,5,278,37,30,0,2,71,300,440,1,22.4,723,68,216,2150,0
43,0.255813953,5.76744186,19.02325581,49,2,42,1,1866,47,1210,145,84,4,59,6,88,1,53,9,22,0,1,21,300,0,1,32.6,108,9,90,237,0
18,0.277777778,8.611111111,16.33333333,24,0,14,1,449,18,253,61,51,1,34,1,35,1,18,3,36,0.2,2,18,100,20,1,23.8,63,30,90,83,1
92,0.279569892,2.311827957,22.37634409,353,41,93,127,5019,494,1910,1235,877,109,263,252,131,15,34,35,53,0,1,43,600,40,1,9,619,73,100,496,0
50,0.254901961,7.196078431,17.45098039,73,2,46,8,2633,55,1747,154,101,6,72,7,46,0,34,0,40,1,2,43,600,0,1,33,605,73,62,2036,1
51,0.31372549,2.294117647,22.70588235,72,7,37,16,2404,148,980,588,152,10,44,41,137,11,41,47,59,0.4,1,17,200,0,1,7,79,23,216,1960,1
43,0.25,7.75,18.09090909,15,0,12,0,554,6,362,40,21,0,15,0,10,0,7,0,25,0,2,1,300,0,1,43,690,29,62,1314,0
52,0.301886792,8.754716981,20.54716981,152,8,59,36,7027,426,2596,2047,290,20,111,73,142,5,52,31,38,0.6,1,56,800,0,1,13.4,578,73,216,875,0
50,0.32,10.72,18.56,301,17,90,53,985,44,347,201,39,2,10,12,38,2,13,7,69,0,2,13,100,0,1,28.8,177,30,90,1146,1
92,0.279569892,0.344086022,22.64516129,54,0,37,0,4712,88,2799,270,107,0,62,3,287,2,155,10,21,0,2,65,700,0,1,35,315,106,90,348,1
92,0.279569892,2.451612903,22.16129032,86,1,52,9,3860,112,2309,502,330,11,217,34,414,8,226,70,29,0.2,2,67,500,0,0,29.6,137,68,100,927,0
88,0.280898876,2.629213483,21.91011236,172,4,101,20,5056,159,3039,570,232,7,156,23,244,5,159,24,65,0,2,78,900,0,0,7,329,23,100,845,1
76,0.289473684,1.473684211,22.59210526,69,1,49,6,2330,85,1196,434,59,0,30,7,76,0,40,11,24,0.2,1,52,300,0,0,22.4,317,106,90,782,0
92,0.279569892,4.548387097,22.1827957,154,2,67,43,2623,89,969,755,174,7,45,58,95,1,21,41,19,0.2,2,32,400,20,1,15.6,399,73,100,1074,0
79,0.291139241,2.35443038,22.01265823,71,4,41,4,11539,212,7144,839,205,5,128,15,125,0,85,4,23,0.2,2,77,0,0,1,35.8,350,73,62,464,0
44,0.295454545,13.70454545,18.25,108,1,50,14,596,20,267,109,36,0,10,9,46,1,24,8,57,1,2,11,0,230,1,43,579,68,216,2150,0
15,0.266666667,5.066666667,21.66666667,72,4,15,22,975,59,268,365,154,12,32,53,126,8,26,53,55,0.2,1,43,700,10,1,37.2,48,68,100,496,1
89,0.288888889,7.722222222,21.15555556,146,9,65,32,1643,86,603,467,153,15,44,58,91,7,27,39,37,1,1,65,500,0,1,27,372,73,62,687,1
20,0.3,11.35,17.95,13,1,1,6,101,5,23,40,11,1,2,4,20,2,2,6,59,0.2,2,13,0,90,0,43,33,29,100,622,1
92,0.279569892,1.408602151,22.31182796,90,3,56,11,2400,54,1469,182,115,3,69,12,124,1,74,6,29,0,2,78,800,50,1,7,285,68,216,1289,0
79,0.3,2.9625,21.4375,15,0,8,1,4547,131,2993,318,115,6,79,11,46,2,30,1,24,0,2,76.4,280,4,1,22.4,690,68,100,845,0
89,0.277777778,2.844444444,20.48888889,63,5,28,17,5398,266,3368,553,132,4,78,10,88,4,48,13,28.6,0,2,48,660,50,1,21.4,600,26,90,327,0
92,0.279569892,3.956989247,22.60215054,13,0,11,2,1240,67,584,270,41,2,27,9,172,10,99,30,25,0,1,68,200,10,1,14.2,175,106,90,782,0
28,0.25,6.535714286,21.21428571,76,1,45,13,961,23,470,202,88,3,25,35,84,2,31,32,39,1,1,65,400,0,0,7,249,9,90,1402,0
70,0.267605634,4.464788732,21.47887324,64,0,38,6,5897,172,3743,492,250,4,171,14,68,0,41,1,27,0,2,68,0,0,1,7,491,68,100,695,0
82,0.277108434,3.698795181,21.02409639,21,0,9,0,3926,95,2057,442,119,2,55,7,132,2,68,9,50,0.2,2,77,700,10,1,7,433,68,216,1634,0
78,0.278481013,3.936708861,19.06329114,199,7,114,22,6048,264,3631,690,173,7,107,23,63,3,39,6,52,0,2,23,300,10,1,7,551,29,62,1371,0
84,0.270588235,3.4,20.90588235,56,1,40,2,2675,45,1818,115,109,1,75,4,47,1,32,1,20,0,2,45,700,10,1,43,759,68,62,254,0
33.2,0.364498673,8.914309883,17.15281761,18,2,5,7,20,1,5,6,25,1,6,8,60,8,17,29,43,0.6,1,14,200,40,1,16.8,5,29,216,2019,1
31,0.225806452,7.580645161,13.90322581,10,0,6,2,775,35,425,133,60,4,39,7,20,1,11,3,52,0.2,2,22,200,30,1,36.8,380,66,62,1314,1
92,0.279569892,0.23655914,22.92473118,227,11,86,71,1867,44,950,239,274,15,106,83,89,4,41,9,34,0,2,80,0,0,0,21.4,496,106,90,1610,0
92,0.279569892,4.021505376,21.76344086,12,0,5,1,472,12,279,28,98,2,58,3,44,1,25,2,37,0,1,46,300,0,1,21.4,533,88,90,1077,0
89,0.288888889,0.788888889,21.86666667,44,3,23,8,1414,52,632,310,69,4,27,12,40,1,21,9,20,0,1,53,500,0,1,12,228,68,110,1342,0
30,0.233333333,7.333333333,15.63333333,20,0,10,0,178,1,97,8,45,0,27,1,55,0,31,0,33,0.2,2,46,600,250,1,22.2,98,106,90,1514,0
26,0.307692308,8.5,21.46153846,51,1,29,5,978,36,526,119,80,4,44,11,72,4,47,9,71,1,2,65,900,0,0,43,548,68,62,1398,0
84,0.270588235,12.17647059,19.70588235,43,4,29,4,820,15,495,33,49,1,30,3,62,3,41,3,29,0,1,62,400,20,1,28.6,441,73,167,684,0
87,0.284090909,6.988636364,18.36363636,67,5,39,7,1861,53,896,380,85,6,36,18,109,3,42,25,20,0,2,6,800,0,1,7,687,29,62,1417,0
80,0.2625,1.95,22.3375,102,1,70,3,3141,49,1928,193,212,4,134,10,274,3,167,13,31,0,2,50,100,130,1,7,416,73,216,145,1
69,0.31884058,3.913043478,21.13043478,46,1,27,2,2665,126,1733,281,144,7,106,8,157,4,95,14,19,0.2,2,41,0,0,1,7,106,68,216,454,0
92,0.279569892,0.150537634,22.69892473,26,3,16,3,4180,199,2212,610,46,2,26,4,74,2,53,5,20,0,1,57,800,10,1,43,151,68,216,202,0
75,0.302631579,3.960526316,20.51315789,131,3,82,10,1528,33,913,135,116,3,79,7,95,1,57,7,27,0,1,62,200,30,1,22.4,642,73,216,198,0
78,0.253164557,4.35443038,21.97468354,25,0,15,2,2285,43,1388,264,91,0,56,9,50,0,33,2,24,0.2,1,69,800,0,1,7,348,68,62,791,0
88,0.295454545,6.909090909,21.23863636,90,5,26,35,2048,55,718,523,209,7,51,75,163,7,42,64,36,0,2,27,700,0,1,7,470,30,110,121,1
86,0.287356322,1.931034483,22.45977011,124,2,86,8,11090,222,6672,1047,463,5,295,22,365,7,199,42,23,0,1,64,900,0,1,35.2,492,106,90,782,0
76,0.302631579,1.828947368,21.82894737,96,2,60,1,1735,26,970,154,105,2,60,3,167,5,94,16,27,0,2,56,800,340,1,7,516,68,216,726,0
52,0.346153846,10.36538462,18.15384615,21,0,4,3,1056,41,403,296,48,3,10,17,36,3,11,14,59,1,2,8,200,10,1,7,202,29,62,830,1
89,0.266666667,3.666666667,22.04444444,67,1,43,9,4768,176,2647,619,96,6,68,11,204,8,116,25,20,0,2,75,800,0,1,7,641,68,100,1761,0
92,0.279569892,2.537634409,22.22580645,7,0,2,0,703,14,380,96,43,0,21,7,139,6,41,54,34,0,1,46,400,170,1,24,195,73,216,1847,0
56,0.285714286,5.803571429,21.55357143,235,14,97,57,5507,331,2352,1410,246,15,84,60,194,11,72,48,28,0.4,2,78,400,0,1,7,88,68,110,2109,1
88,0.280898876,4.011235955,21.6741573,96,3,56,11,8791,214,5107,955,171,10,101,19,112,5,62,13,66,0,2,54,0,0,1,12,577,73,62,464,1
84,0.270588235,5.305882353,20.96470588,69,1,41,7,3599,78,2261,281,212,5,137,18,161,4,100,17,21,0,2,64,300,0,1,43,1590,68,62,86,0
17,0.352941176,8.294117647,17.82352941,61,0,43,5,412,5,261,23,92,2,61,7,36,0,23,5,41,0.4,2,24,100,90,1,20.6,88,93,100,292,0
85,0.302325581,11.97674419,20.94186047,1089,119,258,473,7438,519,2915,2011,1779,206,427,729,130,17,35,55,67,1,1,62,200,10,1,22.8,1408,68,216,1112,1
90,0.285714286,2.505494505,22.3956044,54,0,18,2,850,7,435,53,86,0,41,10,56,1,31,2,26,0,2,14,0,0,1,7,690,29,100,30,1
51,0.294117647,5.37254902,21.8627451,871,28,585,59,2084,78,1083,357,376,12,240,30,299,8,154,59,40,0.8,0,64,100,20,1,28.6,195,68,216,1158,0
91,0.27173913,2.065217391,21.98913043,207,8,120,25,4751,159,2435,575,159,7,94,24,58,1,34,8,24,0,1,58,400,40,1,21.4,247,29,216,2071,0
34,0.294117647,5.058823529,20.47058824,100,2,63,6,2514,70,1511,247,163,8,99,14,206,10,128,18,27,0,1,67,300,0,1,28.6,346,68,62,1793,0
57,0.298245614,7.421052632,21.33333333,96,3,27,27,926,43,302,277,160,7,45,62,89,5,24,33,36,0.2,2,40,0,20,1,16.6,390,29,62,791,1
92,0.279569892,1.817204301,22.77419355,179,24,79,49,4187,323,2221,718,544,67,193,167,234,28,102,63,33,1,2,51,700,0,1,21.4,1864,106,90,327,1
92,0.282608696,2.391304348,21.70652174,108,3,57,8,2953,71,1852,264,174,5,95,19,195,3,115,26,26,0,2,24,700,0,1,21.4,751,68,216,1973,1
88,0.280898876,3.584269663,21.93258427,12,0,6,3,465,14,284,37,66,2,42,6,35,0,22,2,25,0,2,67,900,30,1,43,627,106,90,1444,0
49,0.265306122,5.755102041,17.6122449,10,0,5,0,663,6,389,50,29,1,14,3,14,2,6,2,65,0,2,21,100,280,1,28.6,234,68,216,338,1
13,0.285714286,8.071428571,16.85714286,10,0,8,0,176,5,102,13,13,1,8,1,11,1,7,0,55,1,2,3,900,0,1,22.4,189,29,100,2121,1
21,0.380952381,11.38095238,20.33333333,27,2,13,4,376,16,142,98,58,4,18,19,19,0,8,5,33,0,2,91,600,20,0,13.2,51,66,100,845,1
35,0.222222222,8.666666667,13.11111111,2,0,1,1,502,23,312,37,6,0,3,3,8,0,4,3,18,0,2,10,600,0,0,21.4,585,26,90,782,0
31.6,0.317543801,6.795746855,18.03786669,18,0,14,0,109,2,69,11,21,0,16,0,32,0,18,1,29,0.2,2,37,800,120,0,13.4,28,9,90,1610,0
43,0.279069767,10.46511628,19.06976744,84,3,24,15,1194,38,341,224,72,3,15,21,137,7,33,23,47,0,2,4,900,520,1,14,42,29,62,527,1
70,0.338028169,7.169014085,19.38028169,292,9,146,51,2102,79,881,476,323,16,108,95,106,5,43,29,49,0,1,43,300,0,1,7,476,68,100,216,0
80,0.283950617,4.901234568,21.91358025,152,9,42,48,5611,268,2037,1535,407,28,84,158,112,5,24,50,48,1,2,69,700,0,1,29.2,315,68,62,621,1
